,Symbol,Type,Freq,Emp.p_value,q_value
1000000149_Act,PID::PTP1B-PATHWAY,Act,0.8679245283018868,0.17,0.998
1000000151_Act,PID::RAC1-REG-PATHWAY,Act,0.6981132075471698,0.46,0.998
1000000154_Act,PID::RB-1PATHWAY,Act,0.8490566037735849,0.289,0.998
1000000155_Act,PID::REELIN-PATHWAY,Act,0.7169811320754716,0.194,0.998
1000000160_Act,PID::RHOA-REG-PATHWAY,Act,0.7169811320754716,0.54,0.998
1000000209_Act,OncoSig::BCAT.100-UP.V1-DN,Act,0.5471698113207547,0.867,0.998
1000000169_Act,PID::SMAD2-3NUCLEAR-PATHWAY,Act,0.7924528301886793,0.722,0.998
1000000181_Act,PID::TELOMERASE-PATHWAY,Act,0.8113207547169812,0.487,0.998
1000000188_Act,PID::TRKR-PATHWAY,Act,0.9245283018867925,0.115,0.998
1000000189_Act,PID::TXA2PATHWAY,Act,0.6415094339622641,0.891,0.998
1000000198_Act,OncoSig::AKT-UP.V1-UP,Act,0.8301886792452831,0.97,0.998
1000000200_Act,OncoSig::AKT-UP-MTOR-DN.V1-UP,Act,0.8679245283018868,0.903,0.998
1000000201_Act,OncoSig::ALK-DN.V1-DN,Act,0.9245283018867925,0.481,0.998
1000000202_Act,OncoSig::ALK-DN.V1-UP,Act,0.7735849056603774,0.986,0.998
1000000203_Act,OncoSig::ATF2-S-UP.V1-DN,Act,0.8113207547169812,0.992,0.998
1000000204_Act,OncoSig::ATF2-S-UP.V1-UP,Act,0.8679245283018868,0.943,0.998
1000000205_Act,OncoSig::ATF2-UP.V1-DN,Act,0.8867924528301887,0.876,0.998
1000000206_Act,OncoSig::ATF2-UP.V1-UP,Act,0.9433962264150944,0.625,0.998
1000000207_Act,OncoSig::ATM-DN.V1-DN,Act,0.8679245283018868,0.813,0.998
1000000175_Act,PID::TAP63-PATHWAY,Act,0.7735849056603774,0.441,0.998
1000000263_Act,OncoSig::GCNP-SHH-UP-EARLY.V1-UP,Act,0.8490566037735849,0.946,0.998
1000000264_Act,OncoSig::GCNP-SHH-UP-LATE.V1-DN,Act,0.8679245283018868,0.903,0.998
1000000265_Act,OncoSig::GCNP-SHH-UP-LATE.V1-UP,Act,0.9433962264150944,0.554,0.998
1000000308_Act,OncoSig::MEK-UP.V1-DN,Act,0.8679245283018868,0.913,0.998
1000000122_Act,PID::MYC-REPRESS-PATHWAY,Act,0.7735849056603774,0.566,0.998
1000000312_Act,OncoSig::MTOR-UP.N4.V1-DN,Act,0.9245283018867925,0.677,0.998
1000000313_Act,OncoSig::MTOR-UP.N4.V1-UP,Act,0.8867924528301887,0.897,0.998
1000000314_Act,OncoSig::MTOR-UP.V1-DN,Act,0.8490566037735849,0.961,0.998
1000000315_Act,OncoSig::MTOR-UP.V1-UP,Act,0.8113207547169812,0.987,0.998
1000000317_Act,OncoSig::MYC-UP.V1-UP,Act,0.8679245283018868,0.913,0.998
1000000318_Act,OncoSig::NFE2L2.V2,Act,1.0,0.69,0.998
1000000319_Act,OncoSig::NOTCH-DN.V1-DN,Act,0.8490566037735849,0.961,0.998
1000000320_Act,OncoSig::NOTCH-DN.V1-UP,Act,0.8679245283018868,0.922,0.998
1000000321_Act,OncoSig::NRL-DN.V1-DN,Act,0.8867924528301887,0.646,0.998
1000000322_Act,OncoSig::NRL-DN.V1-UP,Act,0.8867924528301887,0.679,0.998
1000000307_Act,OncoSig::LTE2-UP.V1-UP,Act,0.8679245283018868,0.928,0.998
1000000323_Act,OncoSig::P53-DN.V1-DN,Act,0.9056603773584906,0.828,0.998
1000000327_Act,OncoSig::PDGF-ERK-DN.V1-DN,Act,0.8301886792452831,0.924,0.998
1000000328_Act,OncoSig::PDGF-ERK-DN.V1-UP,Act,0.9245283018867925,0.526,0.998
1000000329_Act,OncoSig::PDGF-UP.V1-DN,Act,0.8301886792452831,0.866,0.998
1000000330_Act,OncoSig::PDGF-UP.V1-UP,Act,0.8490566037735849,0.875,0.998
1000000331_Act,OncoSig::PGF-UP.V1-DN,Act,0.9245283018867925,0.726,0.998
1000000332_Act,OncoSig::PGF-UP.V1-UP,Act,0.8679245283018868,0.928,0.998
1000000333_Act,OncoSig::PKCA-DN.V1-DN,Act,0.7924528301886793,0.987,0.998
1000000334_Act,OncoSig::PKCA-DN.V1-UP,Act,0.8490566037735849,0.909,0.998
1000000335_Act,OncoSig::PRC1-BMI-UP.V1-DN,Act,0.9056603773584906,0.784,0.998
1000000336_Act,OncoSig::PRC1-BMI-UP.V1-UP,Act,0.9245283018867925,0.664,0.998
1000000337_Act,OncoSig::PRC2-EED-DN.V1-DN,Act,0.9433962264150944,0.599,0.998
1000000338_Act,OncoSig::PRC2-EED-DN.V1-UP,Act,0.9245283018867925,0.693,0.998
1000000324_Act,OncoSig::P53-DN.V1-UP,Act,0.8867924528301887,0.889,0.998
1000000306_Act,OncoSig::LTE2-UP.V1-DN,Act,0.7924528301886793,0.998,0.998
1000000305_Act,OncoSig::LEF1-UP.V1-UP,Act,0.8490566037735849,0.972,0.998
1000000304_Act,OncoSig::LEF1-UP.V1-DN,Act,0.8490566037735849,0.963,0.998
1000000270_Act,OncoSig::HOXA9-DN.V1-DN,Act,0.8679245283018868,0.921,0.998
1000000272_Act,OncoSig::IL15-UP.V1-DN,Act,0.9433962264150944,0.55,0.998
1000000273_Act,OncoSig::IL15-UP.V1-UP,Act,0.8867924528301887,0.866,0.998
1000000274_Act,OncoSig::IL21-UP.V1-DN,Act,0.8301886792452831,0.986,0.998
1000000275_Act,OncoSig::IL21-UP.V1-UP,Act,0.9056603773584906,0.798,0.998
1000000276_Act,OncoSig::IL2-UP.V1-DN,Act,0.8679245283018868,0.922,0.998
1000000277_Act,OncoSig::IL2-UP.V1-UP,Act,0.8679245283018868,0.918,0.998
1000000278_Act,OncoSig::JAK2-DN.V1-DN,Act,0.8490566037735849,0.865,0.998
1000000279_Act,OncoSig::JAK2-DN.V1-UP,Act,0.9056603773584906,0.781,0.998
1000000280_Act,OncoSig::JNK-DN.V1-DN,Act,0.9245283018867925,0.698,0.998
1000000281_Act,OncoSig::JNK-DN.V1-UP,Act,0.8867924528301887,0.866,0.998
1000000282_Act,OncoSig::KRAS.300-UP.V1-DN,Act,0.8301886792452831,0.91,0.998
1000000283_Act,OncoSig::KRAS.300-UP.V1-UP,Act,0.8490566037735849,0.866,0.998
1000000286_Act,OncoSig::KRAS.600.LUNG.BREAST-UP.V1-DN,Act,0.9056603773584906,0.962,0.998
1000000287_Act,OncoSig::KRAS.600.LUNG.BREAST-UP.V1-UP,Act,0.9433962264150944,0.86,0.998
1000000288_Act,OncoSig::KRAS.600-UP.V1-DN,Act,0.9433962264150944,0.847,0.998
1000000289_Act,OncoSig::KRAS.600-UP.V1-UP,Act,0.9811320754716981,0.569,0.998
1000000290_Act,OncoSig::KRAS.AMP.LUNG-UP.V1-DN,Act,0.8113207547169812,0.951,0.998
1000000291_Act,OncoSig::KRAS.AMP.LUNG-UP.V1-UP,Act,0.9056603773584906,0.598,0.998
1000000292_Act,OncoSig::KRAS.BREAST-UP.V1-DN,Act,0.8490566037735849,0.866,0.998
1000000293_Act,OncoSig::KRAS.BREAST-UP.V1-UP,Act,0.8490566037735849,0.843,0.998
1000000294_Act,OncoSig::KRAS.DF.V1-DN,Act,0.9056603773584906,0.8,0.998
1000000295_Act,OncoSig::KRAS.DF.V1-UP,Act,0.8867924528301887,0.871,0.998
1000000297_Act,OncoSig::KRAS.KIDNEY-UP.V1-UP,Act,0.9245283018867925,0.528,0.998
1000000298_Act,OncoSig::KRAS.LUNG.BREAST-UP.V1-DN,Act,0.7735849056603774,0.986,0.998
1000000301_Act,OncoSig::KRAS.LUNG-UP.V1-UP,Act,0.8679245283018868,0.801,0.998
1000000302_Act,OncoSig::KRAS.PROSTATE-UP.V1-DN,Act,0.8301886792452831,0.92,0.998
1000000342_Act,OncoSig::PRC2-SUZ12-UP.V1-UP,Act,0.8679245283018868,0.922,0.998
1000000309_Act,OncoSig::MEK-UP.V1-UP,Act,0.9245283018867925,0.732,0.998
