,Symbol,Type,Freq,Emp.p_value,q_value
1000000435_Act,hall::XENOBIOTIC-METABOLISM,Act,0.7307692307692307,0.942,0.9670531914893616
1000000418_Act,hall::MYC-TARGETS-V2,Act,0.38846153846153847,0.945,0.9675596816976126
1000000421_Act,hall::OXIDATIVE-PHOSPHORYLATION,Act,0.7269230769230769,0.955,0.9695352480417755
1000000307_Act,OncoSig::LTE2-UP.V1-UP,Act,0.7038461538461539,0.962,0.9695352480417755
1000000370_Act,OncoSig::STK33-NOMO-UP,Act,0.8038461538461539,0.957,0.9695352480417755
1000000402_Act,hall::FATTY-ACID-METABOLISM,Act,0.6653846153846154,0.957,0.9695352480417755
1000000214_Act,OncoSig::BCAT-GDS748-UP,Act,0.33076923076923076,0.96,0.9695352480417755
1000000416_Act,hall::MTORC1-SIGNALING,Act,0.7269230769230769,0.952,0.9695352480417755
1000000328_Act,OncoSig::PDGF-ERK-DN.V1-UP,Act,0.6384615384615384,0.969,0.974046875
1000000367_Act,OncoSig::SRC-UP.V1-UP,Act,0.676923076923077,0.982,0.9845506493506494
1000000317_Act,OncoSig::MYC-UP.V1-UP,Act,0.6576923076923077,0.996,0.996
